Graph: TestSummaryChart, For Y Axis : Throughput Rate (fps)
X-Axis Category, Throughput, Theoretical Throughput
Trial 1-64.0, 1.9172757667E7, 2.97619047619048E7
Trial 1-128.0, 1.55851708E7, 1.68918918918919E7
Trial 1-200.0, 1.1187744317E7, 1.13636363636364E7
1,Fixed,1280.0,1280.0,N/A,75.25,75.249,Passed,75.249,False,False,86826192,86826192,0,0.0,1447103.2,1447102.58,12.16,27.61,13.97,0.0,13.69,0.47,0,0,No,60.0
1,Fixed,1280.0,1280.0,N/A,87.625,87.624,Passed,87.624,False,False,101104887,101104887,0,0.0,1685081.45,1685081.23,12.3,29.16,14.2,0.0,15.41,0.48,0,0,No,60.0
1,Fixed,1280.0,1280.0,N/A,93.812,93.811,Passed,93.811,False,False,108243681,108243681,0,0.0,1804061.35,1804060.9,12.37,46.38,17.54,0.0,22.67,1.9,0,0,No,60.0
1,Fixed,1280.0,1280.0,N/A,96.906,96.905,Failed,93.811,False,False,111813674,111212326,601348,0.537812575588921,1863561.233,1853536.87,12.35,63.54,24.56,0.0,23.5,3.24,595948,0,No,60.0
1,Fixed,1280.0,1280.0,N/A,95.359,95.358,Failed,93.811,False,False,110028658,109869335,159323,0.144801366204067,1833810.967,1831154.37,12.4,63.58,22.15,0.0,20.7,3.25,157555,0,No,60.0
1,Fixed,1280.0,1280.0,N/A,94.585,94.584,Failed,93.811,False,False,109135592,109135186,406,0.000372014292092721,1818926.533,1818919.37,12.34,59.62,20.17,0.0,22.69,2.81,406,0,No,60.0
1,Fixed,1500.0,1500.0,N/A,100.0,99.999,Passed,99.999,False,False,98683347,98683347,0,0.0,1644722.45,1644721.94,13.85,33.67,22.12,0.0,9.73,0.15,0,0,No,60.0
1,Fixed,1518.0,1518.0,N/A,100.0,99.999,Failed,0.0,False,False,97528407,96500558,1027849,1.05389704560642,1625473.45,1608340.9,14.01,81.55,61.88,0.0,23.79,0.61,803684,0,No,60.0
1,Fixed,1518.0,1518.0,N/A,50.5,50.5,Passed,50.5,False,False,49251849,49251849,0,0.0,820864.15,820863.97,13.0,26.5,14.67,0.0,12.32,0.48,0,0,No,60.0
1,Fixed,1518.0,1518.0,N/A,75.25,75.249,Passed,75.249,False,False,73390126,73390126,0,0.0,1223168.767,1223168.6,13.2,28.09,14.9,0.0,13.38,0.48,0,0,No,60.0
